source_flow_id_encoded,source_flow_final,source_source_ip,source_destination_ip,source_network_bytes,source_network_transport,source_timestamp,source_event_duration,source_destination_port,source_source_port,label
44641,0,3201768135,3201805056,800,1,1645794690002,5394228393,80.0,18611.0,benign
33041,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48463.0,malicious
22630,0,4027632609,4027632616,146,1,1645796270003,36919,31301.0,39364.0,malicious
4957,0,905919982,3201805083,421,1,1645795640001,119495,8500.0,60536.0,benign
34280,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,46430.0,malicious
34581,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,34151.0,malicious
37698,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,53393.0,malicious
39124,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,41131.0,malicious
10651,0,905919982,3201805059,356,1,1645796570100,454038,22.0,3010.0,malicious
32659,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,50245.0,malicious
38804,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,53410.0,malicious
14191,0,905919982,3201763613,421,1,1645797370000,166812,8500.0,60268.0,benign
10345,0,3201805059,905919982,136,1,1645796360094,31329035,8371.0,22.0,benign
42056,0,3201763601,3201805073,23774805,1,1645798160009,6599871488650,9200.0,47518.0,benign
14452,0,905919982,3201763613,421,1,1645793310001,180305,8500.0,49318.0,benign
11204,0,905919982,3201805059,146,1,1645796270003,66003,22.0,7896.0,malicious
18708,0,1776616174,3201805056,4866,1,1645795640001,596528,45504.0,443.0,benign
11680,0,905919982,3201805059,220,1,1645796270003,901648,22.0,6380.0,malicious
33474,1,4027662305,4027632616,136,1,1645796693657,1001790915,31301.0,58449.0,malicious
40016,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,39605.0,malicious
39236,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,40105.0,malicious
32713,0,4027662305,4027632616,68,1,1645796570100,0,31301.0,60742.0,malicious
15238,0,905919982,3201763601,118422,1,1645795390001,2374878,5601.0,45724.0,benign
19682,1,4027632609,4027632616,136,1,1645796693657,1095311919,31301.0,41211.0,malicious
19683,1,4027632609,4027632616,356,1,1645796610001,2026543,31301.0,51195.0,malicious
4455,1,905919982,3201805085,424,1,1645795720001,149333,9500.0,47096.0,benign
46239,1,9223372036854775807,9223372036854775807,172,1,1645797670001,25386,9099.0,34410.0,benign
43028,0,3201805056,3201805058,33192,1,1645798080002,408045340,3306.0,56622.0,benign
31719,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48443.0,malicious
15361,1,905919982,3201763601,117848,1,1645795910008,1156509,5601.0,47056.0,benign
17545,0,2130759677,2130759677,864,1,1645795320002,378889,9099.0,36054.0,benign
2226,0,3201805056,3201768133,547,2,1645797090095,115467,53.0,49488.0,benign
27189,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44010.0,malicious
29809,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,53274.0,malicious
30129,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,40995.0,malicious
4189,0,905919982,3201805085,424,1,1645795320002,80943,9500.0,45316.0,benign
27119,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,43753.0,malicious
23279,0,4027632609,4027632616,356,1,1645796270003,391956016,31301.0,42242.0,malicious
26100,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,54233.0,malicious
6015,0,905919982,3201805082,421,1,1645796090001,119304,8500.0,54948.0,benign
46153,0,9223372036854775807,9223372036854775807,172,1,1645797500008,25061,9099.0,50030.0,benign
22755,0,4027632609,4027632616,146,1,1645796270003,125858,31301.0,39370.0,malicious
46050,1,9223372036854775807,9223372036854775807,172,1,1645794890001,33220,9099.0,42578.0,benign
38059,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,39835.0,malicious
25974,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,51931.0,malicious
7936,0,905919982,3201805059,356,1,1645796570100,608892,22.0,43846.0,malicious
7852,0,905919982,3201805059,502,1,1645796270003,2004139124,22.0,21059.0,malicious
8091,0,905919982,3201805059,220,1,1645796270003,106534167,22.0,53855.0,malicious
38188,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,42137.0,malicious
17057,0,2130759677,2130759677,863,1,1645793180092,192739,9099.0,57940.0,benign
26228,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,49375.0,malicious
37907,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38805.0,malicious
203,0,3201805063,901724183,526,2,1645795290001,419852,53.0,55999.0,benign
33217,1,4027662305,4027632616,136,1,1645796693657,1384767821,31301.0,59725.0,malicious
38775,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,55969.0,malicious
40204,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,51131.0,malicious
45570,0,9223372036854775807,9223372036854775807,172,1,1645792570094,17145,9099.0,44562.0,benign
13457,0,905919982,3201763612,421,1,1645795230008,134315,8500.0,52446.0,benign
33899,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,58456.0,malicious
33938,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,41561.0,malicious
37009,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,41611.0,malicious
30510,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,42021.0,malicious
41028,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,58052.0,malicious
11297,1,905919982,3201805059,356,1,1645796610001,225671,22.0,47580.0,malicious
11785,0,905919982,3201805059,288,1,1645796270003,188890990,22.0,27903.0,malicious
44624,0,3201768135,3201805056,72046,1,1645796240003,38099041081,80.0,8364.0,benign
7004,0,905919982,3201805059,356,1,1645796570100,425680,22.0,31021.0,malicious
14514,0,905919982,3201763613,421,1,1645795440007,103176,8500.0,54706.0,benign
45345,0,3201763601,3201763600,716108,1,1645798160009,6600695317712,9200.0,47506.0,benign
28014,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,58883.0,malicious
41240,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,47819.0,malicious
28874,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,49679.0,malicious
13942,1,905919982,3201763613,421,1,1645797740007,161732,8500.0,33078.0,benign
41050,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,40645.0,malicious
6966,0,905919982,3201805059,356,1,1645796630002,343273,22.0,17180.0,malicious
32926,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,52041.0,malicious
46769,1,9223372036854775807,9223372036854775807,172,1,1645794470001,43986,9099.0,41452.0,benign
20851,0,4027632609,4027632616,288,1,1645796270003,10203600185,31301.0,56940.0,malicious
25583,1,4027662305,4027632616,136,1,1645796693657,1412340535,31301.0,60881.0,malicious
21671,0,4027632616,4027632609,136,1,1645796289935,85403699,38806.0,31301.0,benign
27942,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,50421.0,malicious
26757,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,52711.0,malicious
42945,0,3201805056,3201805058,58552,1,1645794690002,1581043729,3306.0,43036.0,benign
14572,0,905919982,3201763613,421,1,1645796030003,62922,8500.0,56256.0,benign
31481,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,51255.0,malicious
41526,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,53967.0,malicious
292,0,3201805062,901724183,542,2,1645794780004,118724,53.0,34481.0,benign
24065,0,4027632609,4027632616,356,1,1645796570100,217700806,31301.0,57890.0,malicious
31804,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,35897.0,malicious
25831,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,56789.0,malicious
29346,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38679.0,malicious
43801,1,3201768135,3201805056,2322,1,1645795180001,1490222,80.0,30950.0,benign
3601,0,905919982,1776616432,8292,1,1645795110203,4338731,443.0,24994.0,benign
36911,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,53893.0,malicious
24330,0,4027632616,4027632609,136,1,1645796570100,997722,58687.0,31301.0,benign
34753,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48229.0,malicious
25917,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,37339.0,malicious
31213,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,50739.0,malicious
16260,0,3201763587,900794944,2107,1,1645796650107,871274,6379.0,51684.0,benign
43699,0,3201768135,3201805056,2212,1,1645797150001,4870026,80.0,22524.0,benign
12570,0,905919982,3201763612,421,1,1645793320000,97139,8500.0,47636.0,benign
1768,1,3201805084,3201768134,329,2,1645791610001,231966,53.0,32870.0,benign
17255,0,2130759677,2130759677,864,1,1645795290001,198509,9099.0,57712.0,benign
34482,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,46433.0,malicious
1501,1,3201805064,901724183,542,2,1645797430001,442106,53.0,53112.0,benign
12244,0,905919982,3201763610,424,1,1645795320001,321789,9500.0,56938.0,benign
32449,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,57666.0,malicious
42152,0,3201768135,3201805063,50620,1,1645794750091,103793312,80.0,40187.0,benign
822,0,3201805056,901724183,547,2,1645796010002,245722,53.0,35133.0,benign
38053,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38299.0,malicious
45826,1,9223372036854775807,9223372036854775807,172,1,1645794800003,22120,9099.0,42292.0,benign
32786,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,45387.0,malicious
7161,0,905919982,3201805059,146,1,1645796270003,63466,22.0,38948.0,malicious
24912,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,51451.0,malicious
13200,0,905919982,3201763612,433,1,1645792780111,3144670,8500.0,46234.0,benign
14140,0,905919982,3201763613,421,1,1645797630012,66210,8500.0,32866.0,benign
45463,1,9223372036854775807,9223372036854775807,172,1,1645795390191,33272,9099.0,52740.0,benign
45528,0,9223372036854775807,9223372036854775807,172,1,1645793180092,32940,9099.0,46110.0,benign
1740,1,2130759677,2130759629,500,2,1645798130002,1159186,53.0,32897.0,benign
30236,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38689.0,malicious
29397,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,51735.0,malicious
29737,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48409.0,malicious
14099,1,905919982,3201763613,421,1,1645793300008,318931,8500.0,49240.0,benign
35157,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,45423.0,malicious
40603,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,56509.0,malicious
29168,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,53264.0,malicious
5759,0,905919982,3201805082,545,1,1645793920001,90885,8500.0,46932.0,benign
12121,0,905919982,3201763610,424,1,1645797070000,114162,9500.0,33564.0,benign
44704,0,3201805056,3201768135,336,1,1645794150001,1694881202,40381.0,80.0,benign
23247,0,4027632609,4027632616,146,1,1645796360094,3148348,31301.0,60416.0,malicious
46611,0,9223372036854775807,9223372036854775807,172,1,1645796630000,24627,9099.0,47320.0,benign
23831,0,4027632609,4027632616,76,1,1645796560002,0,31301.0,46362.0,malicious
30904,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38959.0,malicious
38334,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,41631.0,malicious
1593,0,3201763587,901724183,542,2,1645794750001,226001,53.0,60901.0,benign
43281,1,3201805056,3201805058,47070,1,1645797430001,498334252,3306.0,54632.0,benign
24442,0,4027632609,4027632616,356,1,1645796270003,199917483,31301.0,39218.0,malicious
38918,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,55463.0,malicious
16929,0,2130759677,2130759677,863,1,1645796090001,171950,9099.0,39492.0,benign
18509,0,2130759677,2130759137,849221,1,1645794060003,560199256408,10250.0,49356.0,benign
11696,0,905919982,3201805059,356,1,1645796270003,389771885,22.0,53484.0,malicious
11570,0,905919982,3201805059,378,1,1645796289935,3867992,22.0,6375.0,malicious
7711,0,905919982,3201805059,1148,1,1645796289935,606860829,22.0,42063.0,malicious
27416,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,57069.0,malicious
2947,0,3201805056,3201768134,547,2,1645792830002,231128,53.0,46557.0,benign
2910,0,3201805056,3201768134,558,2,1645794160095,140110,53.0,59577.0,benign
12130,1,905919982,3201763610,424,1,1645797740007,162193,9500.0,35616.0,benign
7266,0,905919982,3201805059,146,1,1645796270003,29411,22.0,52008.0,malicious
21693,0,4027632609,4027632616,76,1,1645796270003,0,31301.0,57238.0,malicious
24850,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,35323.0,malicious
10928,0,905919982,3201805059,146,1,1645796270003,43051,22.0,61132.0,malicious
21890,0,4027632609,4027632616,146,1,1645796270003,64218,31301.0,40864.0,malicious
14385,0,905919982,3201763613,421,1,1645791870010,83066,8500.0,45718.0,benign
8996,0,905919982,3201805059,146,1,1645796360094,2746084,22.0,53367.0,malicious
34815,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,55910.0,malicious
9002,0,3201805059,905919982,136,1,1645796289935,2924381,13944.0,22.0,benign
32491,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,37703.0,malicious
17360,0,2130759677,2130759677,863,1,1645797750092,556411,9099.0,46464.0,benign
23518,0,4027632609,4027632616,356,1,1645796570100,102747901,31301.0,50700.0,malicious
35268,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,43373.0,malicious
14066,1,905919982,3201763613,433,1,1645795130001,200007,8500.0,53840.0,benign
23507,0,4027632609,4027632616,146,1,1645796270003,64602,31301.0,40716.0,malicious
9728,0,905919982,3201805059,146,1,1645796289935,20556,22.0,29591.0,malicious
2290,1,3201805056,3201768133,547,2,1645792240092,182636,53.0,36221.0,benign
18187,1,2130759677,2130759677,864,1,1645797920000,211846,9099.0,37050.0,benign
961,0,3201805056,901724183,547,2,1645795050001,130590,53.0,40288.0,benign
949,0,3201805056,901724183,547,2,1645795020001,202916,53.0,57692.0,benign
10372,1,905919982,3201805059,356,1,1645796610001,418806,22.0,33460.0,malicious
21558,0,4027632609,4027632616,356,1,1645796270003,389080020,31301.0,42384.0,malicious
46967,0,9223372036854775807,9223372036854775807,172,1,1645797430001,68837,9099.0,49816.0,benign
4547,0,905919982,3201805083,421,1,1645795560305,221771,8500.0,60178.0,benign
25039,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,53753.0,malicious
9419,0,3201805059,905919982,136,1,1645796270003,204754326,14474.0,22.0,benign
3423,0,3201763610,3201768133,461,2,1645797460009,110317098,53.0,60462.0,benign
36631,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,50561.0,malicious
36395,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,59005.0,malicious
20609,0,4027632609,4027632616,220,1,1645796289935,66766,31301.0,34914.0,malicious
20859,1,4027632609,4027632616,136,1,1645796693657,599195510,31301.0,41343.0,malicious
17207,0,2130759677,2130759677,863,1,1645795600000,189576,9099.0,58472.0,benign
28597,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,45067.0,malicious
20388,0,4027632609,4027632616,434,1,1645796270003,1897149406,31301.0,41304.0,malicious
15886,0,3201805062,901567178,1353,1,1645795320002,807388,6379.0,53492.0,benign
27342,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,33517.0,malicious
39861,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,58039.0,malicious
15002,0,905919982,3201763601,126842,1,1645794530000,493039459,5601.0,43578.0,benign
20397,0,4027632609,4027632616,90,1,1645796350003,0,31301.0,51288.0,malicious
28944,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38413.0,malicious
44532,0,3201768135,3201805056,77220,1,1645796780003,1303398172,80.0,21657.0,benign
34666,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,56167.0,malicious
19392,1,4027632609,4027632616,356,1,1645796610001,1835920,31301.0,51455.0,malicious
11332,1,905919982,3201805059,136,1,1645796693657,8040735,22.0,47341.0,malicious
11325,0,3201805059,905919982,136,1,1645796270003,106646777,11245.0,22.0,benign
19254,0,4027632609,4027632616,204,1,1645796270003,9997017957,31301.0,56806.0,malicious
34307,1,4027662305,4027632616,136,1,1645796693657,1394697534,31301.0,60259.0,malicious
17780,1,2130759677,2130759677,864,1,1645793990010,103028743,9099.0,54258.0,benign
28368,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,53511.0,malicious
473,1,3201805056,901724183,547,2,1645794520003,342581,53.0,57312.0,benign
3781,0,905919982,3600376759,138,1,1645796620001,36755,4444.0,50425.0,malicious
23077,0,4027632609,4027632616,356,1,1645796570100,398303,31301.0,49881.0,malicious
268,0,3201805062,901724183,542,2,1645795810091,800807,53.0,35697.0,benign
7277,0,905919982,3201805059,356,1,1645796270003,389956257,22.0,12585.0,malicious
28533,1,4027662305,4027632616,136,1,1645796693657,1413333758,31301.0,60939.0,malicious
22634,0,4027632609,4027632616,146,1,1645796270003,423652,31301.0,40388.0,malicious
22447,0,4027632616,4027632609,136,1,1645796270003,100873366,56762.0,31301.0,benign
26831,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,37349.0,malicious
25548,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,47825.0,malicious
42586,0,3201805056,3201805058,149290,1,1645792090001,792884139,3306.0,36088.0,benign
14210,0,905919982,3201763613,421,1,1645796830014,126565,8500.0,58480.0,benign
31614,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,55093.0,malicious
28447,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44037.0,malicious
35019,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,47465.0,malicious
26993,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,41451.0,malicious
47146,0,9223372036854775807,9223372036854775807,172,1,1645796090001,45115,9099.0,45744.0,benign
41097,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,52677.0,malicious
2639,0,3201805056,3201768134,547,2,1645796130001,157504,53.0,50487.0,benign
17462,0,2130759677,2130759677,863,1,1645793240000,248669,9099.0,52472.0,benign
8251,0,905919982,3201805059,356,1,1645796630002,504229,22.0,64853.0,malicious
26667,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,53730.0,malicious
44944,0,3201768135,3201805068,3924,1,1645797230096,4708160681,80.0,61194.0,benign
8656,1,905919982,3201805059,136,1,1645796693657,1004759489,22.0,7784.0,malicious
24220,1,4027632609,4027632616,136,1,1645796693657,905373486,31301.0,40745.0,malicious
7678,0,905919982,3201805059,146,1,1645796360094,3552011,22.0,54075.0,malicious
40210,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,56763.0,malicious
14499,0,905919982,3201763613,421,1,1645791790008,201550,8500.0,45488.0,benign
6611,0,905919982,3201805059,502,1,1645796270003,2003731095,22.0,42252.0,malicious
9905,0,905919982,3201805059,146,1,1645796270003,21527,22.0,6575.0,malicious
8098,0,3201805059,905919982,216,1,1645796350003,35192,31837.0,22.0,benign
32757,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,37963.0,malicious
45509,0,9223372036854775807,9223372036854775807,172,1,1645794610002,24815,9099.0,50186.0,benign
5673,0,905919982,3201805082,421,1,1645795050001,104252,8500.0,50488.0,benign
38802,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,53154.0,malicious
39107,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,40875.0,malicious
24812,0,3201805063,4027632617,10572,1,1645796860091,129306724011,6443.0,59948.0,benign
15656,1,905919982,3201763585,4558,1,1645798130002,746565,443.0,49598.0,benign
43748,0,3201768135,3201805056,1438,1,1645798070092,151876,80.0,10457.0,benign
38718,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,41377.0,malicious
4490,0,905919982,3201805083,421,1,1645793580001,59161,8500.0,53508.0,benign
25762,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,34773.0,malicious
45577,0,9223372036854775807,9223372036854775807,172,1,1645797430001,23694,9099.0,33812.0,benign
4963,1,905919982,3201805083,421,1,1645792300003,163113,8500.0,50300.0,benign
45279,0,3201763610,3201763613,3280,1,1645798020008,1354173,8500.0,39292.0,benign
20605,1,4027632609,4027632616,136,1,1645796693657,505687436,31301.0,33634.0,malicious
20383,0,4027632609,4027632616,146,1,1645796289935,109247,31301.0,40024.0,malicious
28051,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,39939.0,malicious
31925,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,57663.0,malicious
26128,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,42970.0,malicious
10562,1,905919982,3201805059,356,1,1645796610001,213592,22.0,13005.0,malicious
22481,0,4027632609,4027632616,356,1,1645796270003,292976723,31301.0,42428.0,malicious
38126,0,4027662305,4027632616,68,1,1645796570100,0,31301.0,44440.0,malicious
45839,0,9223372036854775807,9223372036854775807,172,1,1645796330020,17495,9099.0,46390.0,benign
12771,1,905919982,3201763612,421,1,1645797500008,143767,8500.0,58940.0,benign
6111,0,905919982,3201805082,489,1,1645795850001,184633,8500.0,53954.0,benign
4382,0,905919982,3201805085,424,1,1645794060003,112957,9500.0,41126.0,benign
3350,0,3201763587,3201768134,542,2,1645794750001,106107,53.0,52739.0,benign
34401,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,55907.0,malicious
36137,0,4027662305,4027632616,68,1,1645796570100,0,31301.0,44410.0,malicious
36468,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,39555.0,malicious
16960,1,2130759677,2130759677,864,1,1645795750001,126336025,9099.0,37960.0,benign
38912,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,53927.0,malicious
7486,0,905919982,3201805059,356,1,1645796570100,295201147,22.0,13619.0,malicious
22844,1,4027632609,4027632616,136,1,1645796693657,595817355,31301.0,33758.0,malicious
26542,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,58592.0,malicious
28691,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,39689.0,malicious
10121,0,905919982,3201805059,662,1,1645796289935,1174850032,22.0,62121.0,malicious
46207,0,9223372036854775807,9223372036854775807,172,1,1645792780111,31381,9099.0,37222.0,benign
28069,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48643.0,malicious
352,0,3201805058,901724183,297,2,1645798020293,749033,53.0,34641.0,benign
29855,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,37663.0,malicious
19564,0,4027632609,4027632616,146,1,1645796289935,68684,31301.0,33782.0,malicious
44343,0,3201768135,3201805056,224,1,1645798160294,37852,80.0,64371.0,benign
38290,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,59039.0,malicious
40035,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48565.0,malicious
29602,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38939.0,malicious
8275,0,905919982,3201805059,356,1,1645796360094,98126782,22.0,64854.0,malicious
41646,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,54733.0,malicious
29105,1,4027662305,4027632616,136,1,1645796500321,5295298451,31301.0,42771.0,malicious
3057,0,3201805056,3201768133,558,2,1645795110203,211163,53.0,35342.0,benign
44369,0,3201768135,3201805056,352,1,1645794150001,373642,80.0,33653.0,benign
32157,1,4027662305,4027632616,136,1,1645796693657,1001507294,31301.0,58429.0,malicious
39621,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,34227.0,malicious
26895,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,53733.0,malicious
26861,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,49125.0,malicious
6199,1,905919982,3201805082,433,1,1645792690099,61956,8500.0,43758.0,benign
9310,0,905919982,3201805059,288,1,1645796289935,2522270,22.0,55429.0,malicious
33978,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,51801.0,malicious
12833,0,905919982,3201763612,433,1,1645796860000,226204,8500.0,56906.0,benign
32886,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,41801.0,malicious
14417,0,905919982,3201763613,433,1,1645792590008,124879,8500.0,47534.0,benign
21331,0,4027632609,4027632616,146,1,1645796350003,97414012,31301.0,51076.0,malicious
21322,0,4027632609,4027632616,502,1,1645796270003,2005463121,31301.0,41092.0,malicious
16020,0,3201763601,901114508,716720,1,1645798160009,6600599841555,9200.0,48492.0,benign
26956,1,4027662305,4027632616,136,1,1645796693657,1499361257,31301.0,60395.0,malicious
25995,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44760.0,malicious
39080,1,4027662305,4027632616,136,1,1645796693657,1101048244,31301.0,58539.0,malicious
41697,1,4034741326,3201805056,747,1,1645792870002,22487,38752.0,80.0,benign
28156,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,40449.0,malicious
18460,1,2130759677,2130759137,5263,1,1645797220002,45903363760,10250.0,35218.0,benign
35822,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,52597.0,malicious
36102,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,51577.0,malicious
5922,0,905919982,3201805082,421,1,1645795920091,108172,8500.0,54150.0,benign
20299,0,4027632609,4027632616,356,1,1645796360094,294220987,31301.0,44116.0,malicious
31034,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,42541.0,malicious
43168,0,3201805058,3201805056,138379,1,1645797020005,3189565122,53070.0,3306.0,benign
45213,1,3201763610,3201763612,2842,1,1645796480009,401517,8500.0,55748.0,benign
19313,1,4027632609,4027632616,136,1,1645796693657,86083635,31301.0,33002.0,malicious
10292,0,905919982,3201805059,220,1,1645796270003,311049,22.0,42416.0,malicious
8652,0,905919982,3201805059,356,1,1645796289935,1540292,22.0,62311.0,malicious
20070,0,4027632609,4027632616,146,1,1645796360094,2670749,31301.0,60490.0,malicious
33012,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,36943.0,malicious
39810,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,57009.0,malicious
11043,0,905919982,3201805059,356,1,1645796560002,292566,22.0,36049.0,malicious
29979,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,39709.0,malicious
2082,1,3201805058,3201768133,244,2,1645798060091,2184848,53.0,41037.0,benign
145,0,3201805063,901724183,542,2,1645796270003,296283,53.0,39455.0,benign
14679,0,905919982,3201763613,421,1,1645793760007,66982,8500.0,50392.0,benign
24493,0,4027632609,4027632616,146,1,1645796270003,177347,31301.0,39476.0,malicious
8307,0,3201805059,905919982,136,1,1645796270003,102943575,11864.0,22.0,benign
11097,1,905919982,3201805059,136,1,1645796693657,599584054,22.0,56275.0,malicious
14381,1,905919982,3201763613,421,1,1645792400007,83805,8500.0,46998.0,benign
18743,1,3201805063,3600376759,132,1,1645796860091,97117,4444.0,57044.0,malicious
46523,0,9223372036854775807,9223372036854775807,172,1,1645795560305,16577,9099.0,53756.0,benign
8526,0,905919982,3201805059,298,1,1645796270003,1701885164,22.0,31586.0,malicious
1386,0,3201805056,901724183,200,2,1645794570002,36127,53.0,59844.0,benign
29240,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,47889.0,malicious
29506,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,51221.0,malicious
8520,0,905919982,3201805059,146,1,1645796289935,114175,22.0,5474.0,malicious
2114,1,3201805058,3201768134,306,2,1645798060091,6547914,53.0,60278.0,benign
20415,0,4027632609,4027632616,356,1,1645796630002,1429312,31301.0,52825.0,malicious
4145,1,905919982,4034741326,236,1,1645794820001,102186036,80.0,52676.0,benign
38705,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38049.0,malicious
9870,1,905919982,3201805059,356,1,1645796610001,254520,22.0,35757.0,malicious
95,1,3201805072,901724183,272,2,1645791610001,143018,53.0,60560.0,benign
124,0,3201805063,901724183,542,2,1645795760002,298996,53.0,51667.0,benign
17746,0,2130759677,2130759677,863,1,1645792630003,211198,9099.0,50926.0,benign
34437,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,34657.0,malicious
7951,0,905919982,3201805059,220,1,1645796270003,6281715,22.0,25415.0,malicious
